cycle,sum(ville collect each.S),sum(ville collect each.I),sum(ville collect each.Le),sum(ville collect each.Lf),sum(ville collect each.T),sum(ville collect each.K),sum(ville collect each.R1),sum(ville collect each.R2)
1610,32.98829181949317,5397.283820545167,2015.8126605022824,1448.928153583706,66.00515416892348,198.0154625067704,806.6235722725951,238.7736931512119
1611,32.990971667686516,5396.790644048141,2015.547248596226,1448.2790674595112,66.0876845856098,198.26305375682935,806.1641313630782,238.75220542309603
1612,32.993691208336635,5396.255239190755,2015.2845501010468,1447.6354868600472,66.16959441748376,198.50878325245128,805.7410220245313,238.73125781369515
1613,32.9964685684643,5395.68084010183,2015.0242979140519,1446.997367847784,66.25088390067616,198.7526517020284,805.3512860592226,238.71088349400912
1614,32.999318658733436,5395.070427100547,2014.766246926611,1446.3646649150598,66.3315535791518,198.99466073745535,804.9922079103433,238.69110711835341
1615,33.0022535808811,5394.426746612297,2014.5101721399353,1445.7373311742908,66.41160427829908,199.23481283489718,804.6612950420398,238.67194601799116
1616,33.00528299006902,5393.75232958354,2014.2558669462185,1445.1153185312467,66.49103708061082,199.4731112418324,804.3562598422687,238.65341125355758
1617,33.00841441670263,5393.049508497009,2014.0031415607282,1444.4985778428813,66.56985330329715,199.7095599098914,804.0750029415435,238.63550854149503
1618,33.011653551850515,5392.320433083777,2013.7518215916566,1443.8870590610736,66.64805447768288,199.94416343304857,803.8155978461741,238.61823906820473
1619,33.015004500014236,5391.567084823768,2013.5017467356345,1443.2807113635204,66.72564233025155,200.17692699075462,803.5762767902243,238.60160020424186
1620,33.01847000264621,5390.791290321313,2013.252769587868,1442.6794832729188,66.8026187652083,200.40785629562487,803.3554177160246,238.58558612962833
1621,33.02205163548949,5389.99473363736,2013.004754556779,1442.0833227654596,66.87898584844355,200.6369575453306,803.1515322986176,238.57018838021995
1622,33.025749982516466,5389.17896765497,2012.7575768739225,1441.492177369581,66.95474579278707,200.86423737836114,802.9632549349158,238.55539632403364
1623,33.02956478897222,5388.345424550001,2012.5111216907421,1440.9059942558351,67.02990094445151,201.08970283335452,802.7893326235845,238.54119757551055
1624,33.03349509578077,5387.495425434169,2012.265283254464,1440.3247203186527,67.10445377057091,201.3133613117127,802.6286156666804,238.52757835484658
1625,33.03753935734673,5386.630189233245,2012.0199641561073,1439.7483022507138,67.17840684774735,201.53522054324205,802.4800491288773,238.51452379876534
1626,33.04169554458056,5385.750840858829,2011.7750746441943,1439.1766866105781,67.25176285152608,201.75528855457821,802.3426649946753,238.50201822842342
1627,33.04596123478896,5384.85841872812,2011.5305319983258,1438.609819884164,67.32452454672408,201.97357364017222,802.2155749682945,238.49004537952234
1628,33.050333689904,5383.953881682203,2011.2862599572875,1438.0476485406148,67.39669477854483,202.19008433563448,802.097963865037,238.47858859914996
1629,33.05480992437157,5383.038115349766,2011.042188196831,1437.490119083049,67.46827646441537,202.40482939324608,801.9890835467128,238.4676310133763
1630,33.05938676388219,5382.111937999718,2010.7982518527115,1436.9371780946285,67.53927258648834,202.61781775946494,801.8882473573152,238.4571556691834
1631,33.06406089600249,5381.176105922955,2010.5543910849449,1436.3887722803731,67.60968618475476,202.82905855426424,801.7948250184804,238.44714565391104
1632,33.06882891365359,5380.231318380547,2010.3105506796162,1435.8448485050703,67.67952035071924,203.03856105215772,801.7082379473916,238.43758419504042
1633,33.07368735228121,5328.278222152753,1992.0666796848973,1423.3053538276374,67.74877822159122,203.24633466477366,795.6279549626958,238.4284547428203
1634,33.08065532242425,5326.821526905715,1991.8025777915668,1422.7648697231316,67.81235543385039,203.4370663015511,796.1007053129875,238.42605695139295
1635,33.08778830333718,5325.405407547742,1991.536783963051,1422.2286017801032,67.87535097200434,203.62605291601298,796.5328446233023,238.42414444725804
1636,33.0950520143263,5324.026389693301,1991.269510267864,1421.696487314756,67.9377727162476,203.81331814874278,796.9277807556299,238.42262234932207
1637,33.10241684291394,5322.68128824109,1991.0009462981743,1421.168466020442,67.99962816081589,203.99888448244766,797.2886369134919,238.4214094474474
1638,33.10985729973937,5321.367183476312,1990.7312612992437,1420.6444797650142,68.06092444426737,204.18277333280207,797.6182755955856,238.4204365331663
1639,33.117351532463225,5320.081399168666,1990.4606061049708,1420.1244724071403,68.12166837727491,204.36500513182472,797.9193205015605,238.41964491755022
1640,33.124880892530626,5318.821482495051,1990.1891148970544,1419.6083896298537,68.18186646813606,204.54559940440816,798.194176569808,238.418985116168
1641,33.13242954927992,5317.58518563121,1989.9169068037,1419.096178789756,68.24152494619099,204.7245748385729,798.445048310629,238.41841568317926
1642,33.13998414644905,5316.370448870573,1989.644087352343,1418.5877887804434,68.30064978332146,204.90194934996435,798.6739565832579,238.41790217849564
1643,33.147533496639056,5315.175385140923,1989.3707497895525,1418.083169908847,68.35924671369028,205.0777401410708,798.8827539517728,238.41741625363386
1644,33.15506830974949,5313.998265801011,1989.0969762800823,1417.5822737833041,68.41732125186616,205.25196375559844,799.0731387427722,238.4169348433954
1645,33.162580951808444,5312.837507609471,1988.8228389959668,1417.0850532122818,68.47487870946743,205.42463612840226,799.2466679167023,238.41643945186283
1646,33.17006523098708,5311.691660767747,1988.5484011055614,1416.591462112765,68.53192421044696,205.59577263134082,799.40476885477,238.4159155224133
1647,33.177516207917456,5310.5593979472405,1988.273717671545,1416.1014554274227,68.58846270512947,205.76538811538836,799.5487501543453,238.4153518825384
1648,33.18493002772843,5309.439504218616,1987.9988364660899,1415.614989049736,68.64449898310458,205.93349694931374,799.679811517579,238.41474025523058
1649,33.192303771480084,5308.3308678081885,1987.7237987106566,1415.1320197563484,68.70003768506888,206.1001130552066,799.7990528105295,238.41407482956868
1650,33.19963532491578,5307.232471612755,1987.4486397472224,1414.65250514597,68.75508331370364,206.26524994111082,799.9074823633352,238.4133518839167
1651,33.206923262665796,5306.143385410024,1987.173389647109,1414.1764035842186,68.80964024366719,206.42892073100154,800.0060245758427,238.41256945584934
1652,33.214166746228734,5305.062758707143,1986.8980737630602,1413.7036741538482,68.8637127307742,206.59113819232255,800.0955268875091,238.41172705354566
1653,33.22136543423109,5303.989814174627,1986.6227132296765,1413.2342766098536,68.91730492042872,206.75191476128614,800.1767661653168,238.4108254039533
1654,33.22851940362002,5302.92384161746,1986.3473254168837,1412.768171338997,68.97042085537186,206.91126256611557,800.2504545588173,238.40986623353047
1655,33.235629080585284,5301.864192439158,1986.071924340677,1412.3053193233313,69.02306448280015,207.0691934484004,800.3172448671903,238.40885207782276
1656,33.24269518013144,5300.810274558273,1985.7965210350133,1411.8456821073498,69.07523966090595,207.2257189827178,800.3777354593778,238.4077861165371
1657,33.249718653334604,5299.761547740208,1985.5211238883644,1411.3892217684079,69.12695016488733,207.38085049466196,800.4324747848261,238.40667203113605
1658,33.25670064141982,5320.717519310287,1992.2457389481453,1416.9359008901101,69.17819969247037,207.5345990774111,803.4819655091874,238.40551388230057
1659,33.262782781370404,5346.920759831415,1998.995767682608,1422.472105379456,69.23119659148458,207.6935897744537,805.2605796830347,238.4017189481688
1660,33.2664265146134,5350.263013102618,2002.8052837377875,1421.9983065761216,69.28644627467749,207.85933882403242,805.8473383767259,238.38772737179505
1661,33.270609437642506,5349.657296571105,2002.5646875803297,1421.5609848394308,69.3416505373968,208.02495161219042,805.3908527574548,238.37783226609724
1662,33.274766070394996,5349.011853211516,2002.3249951367507,1421.1268645202003,69.39641162316707,208.1892348695012,804.9720437743908,238.36818209009724
1663,33.27891838898542,5348.329947031824,2002.0859951178234,1420.6959143325914,69.45072879517276,208.35218638551828,804.5878448096729,238.35881882554807
1664,33.283084900363136,5347.614582456119,2001.8474973102354,1420.2681017230948,69.50460163382833,208.51380490148497,804.2354386141733,238.34977580593312
1665,33.28728106372223,5346.868524810675,2001.6093306780867,1419.8433930496194,69.55803000975659,208.67409002926973,803.9122371762974,238.34107886714446
1666,33.291519666336164,5346.094319225202,2001.3713416315616,1419.4217537436687,69.61101405891537,208.8330421767461,803.6158631859184,238.33274736671464
1667,33.295811158387224,5345.294308066435,2001.1333924482765,1419.0031484571036,69.66355415970487,208.99066247911463,803.3441329722572,238.32479508535485
1668,33.300163950934234,5344.470647013409,2000.8953598340283,1418.5875411948718,69.71565091190175,209.1469527357052,803.095040802846,238.31723102321416
1669,33.3045846807708,5343.625319876424,2000.6571336107852,1418.174895434948,69.7673051172771,209.3019153518313,802.8667444386399,238.31006010205795
1670,33.30907844556909,5342.760152254662,2000.4186155208267,1417.7651742366365,69.81851776176605,209.45555328529812,802.6575518478098,238.30328378345496
1671,33.31364901237874,5341.876824120728,2000.1797181368622,1417.3583403382736,69.86928999906726,209.60786999720176,802.4659089878093,238.29690061205514
1672,33.31829900225256,5340.976881414191,1999.9403638688511,1416.954356245284,69.9196231355596,209.75886940667877,802.2903885719286,238.2909066921263
1673,33.32303005350136,5340.061746720231,1999.700484059043,1416.5531843094595,69.96951861643188,209.90855584929565,802.129679742767,238.28529610468826
